experiment,family,model,score,hyperparameters,threshold_source,data_split,metric_split,n_samples,n_id,n_ood,auroc,aupr,fpr95,threshold,f1,precision,recall,tpr,fpr,accuracy,balanced_accuracy,tn,fp,fn,tp,fit_seconds,score_seconds,model_key,model_source,near_ood_percent,near_ood_ratio,near_ood_count,far_ood_count,ood_total,sampling_seed
experiment3_near_ood_ratio,Distance/support/density,Global Mahalanobis,global_mahalanobis,"LedoitWolf shrinkage, threshold_percentile=95",validation_best_f1,eval,Near-OOD-ratio-090pct,4122,1984,2138,0.8170385299420623,0.8223591739135425,0.6033266129032258,18.77642822265625,0.7578040904198062,0.702034303948943,0.823199251637044,0.823199251637044,0.37651209677419356,0.7270742358078602,0.7233435774314252,1237,747,378,1760,0.0033883750438690186,1.8337604170665145,global_mahalanobis,loaded,90,0.9,1924,214,2138,77
experiment3_near_ood_ratio,Distance/support/density,Global Mahalanobis,global_mahalanobis,"LedoitWolf shrinkage, threshold_percentile=95",validation_best_f1,eval,Near-OOD-ratio-100pct,4122,1984,2138,0.7967494634343222,0.7782071750951416,0.6300403225806451,18.77642822265625,0.7459247989567486,0.6967113276492083,0.8026192703461179,0.8026192703461179,0.37651209677419356,0.7163998059194566,0.7130535867859622,1237,747,422,1716,0.0033883750438690186,1.8337604170665145,global_mahalanobis,loaded,100,1.0,2138,0,2138,77
experiment3_near_ood_ratio,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=62, covariance=full, reg_covar=1e-5",validation_best_f1,eval,Near-OOD-ratio-000pct,4122,1984,2138,0.9982045324240322,0.9979206413967177,0.005040322580645161,-1420.341064453125,0.8882426256751143,0.7989536621823617,1.0,1.0,0.2711693548387097,0.8694808345463367,0.8644153225806452,1446,538,0,2138,0.03551866579800844,0.23154537472873926,gmm,loaded,0,0.0,0,2138,2138,77
experiment3_near_ood_ratio,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=62, covariance=full, reg_covar=1e-5",validation_best_f1,eval,Near-OOD-ratio-010pct,4122,1984,2138,0.983973990238088,0.9868896166605985,0.1063508064516129,-1420.341064453125,0.879631567929663,0.7961348995831754,0.9826941066417212,0.9826941066417212,0.2711693548387097,0.8605046094129064,0.8557623759015058,1446,538,37,2101,0.03551866579800844,0.23154537472873926,gmm,loaded,10,0.1,214,1924,2138,77
experiment3_near_ood_ratio,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=62, covariance=full, reg_covar=1e-5",validation_best_f1,eval,Near-OOD-ratio-020pct,4122,1984,2138,0.9717600485832403,0.9766405481442857,0.1935483870967742,-1420.341064453125,0.8735003157230057,0.7941063911213165,0.970533208606174,0.970533208606174,0.2711693548387097,0.8541969917515769,0.8496819268837321,1446,538,63,2075,0.03551866579800844,0.23154537472873926,gmm,loaded,20,0.2,428,1710,2138,77
experiment3_near_ood_ratio,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=62, covariance=full, reg_covar=1e-5",validation_best_f1,eval,Near-OOD-ratio-030pct,4122,1984,2138,0.9592292597091041,0.9655607950907255,0.25151209677419356,-1420.341064453125,0.8668219352106712,0.7918762088974854,0.9574368568755847,0.9574368568755847,0.2711693548387097,0.8474041727316837,0.8431337510184376,1446,538,91,2047,0.03551866579800844,0.23154537472873926,gmm,loaded,30,0.3,641,1497,2138,77
experiment3_near_ood_ratio,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=62, covariance=full, reg_covar=1e-5",validation_best_f1,eval,Near-OOD-ratio-040pct,4122,1984,2138,0.9452193789794503,0.9523561835334602,0.27872983870967744,-1420.341064453125,0.8598210481465701,0.7895148669796557,0.9438727782974743,0.9438727782974743,0.2711693548387097,0.8403687530325085,0.8363517117293824,1446,538,120,2018,0.03551866579800844,0.23154537472873926,gmm,loaded,40,0.4,855,1283,2138,77
experiment3_near_ood_ratio,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=62, covariance=full, reg_covar=1e-5",validation_best_f1,eval,Near-OOD-ratio-050pct,4122,1984,2138,0.9333338362654274,0.9402950590289756,0.3089717741935484,-1420.341064453125,0.8537159991432856,0.7874357961280126,0.932179607109448,0.932179607109448,0.2711693548387097,0.8343037360504609,0.8305051261353692,1446,538,145,1993,0.03551866579800844,0.23154537472873926,gmm,loaded,50,0.5,1069,1069,2138,77
experiment3_near_ood_ratio,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=62, covariance=full, reg_covar=1e-5",validation_best_f1,eval,Near-OOD-ratio-060pct,4122,1984,2138,0.9211974561694679,0.9269116385940521,0.33064516129032256,-1420.341064453125,0.8470486859112452,0.7851437699680511,0.9195509822263798,0.9195509822263798,0.2711693548387097,0.8277535177098496,0.8241908136938351,1446,538,172,1966,0.03551866579800844,0.23154537472873926,gmm,loaded,60,0.6,1283,855,2138,77
experiment3_near_ood_ratio,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=62, covariance=full, reg_covar=1e-5",validation_best_f1,eval,Near-OOD-ratio-070pct,4122,1984,2138,0.9087968009746823,0.911650569914276,0.34526209677419356,-1420.341064453125,0.8398005636245394,0.7826262626262627,0.9059869036482694,0.9059869036482694,0.2711693548387097,0.8207180980106744,0.8174087744047799,1446,538,201,1937,0.03551866579800844,0.23154537472873926,gmm,loaded,70,0.7,1497,641,2138,77
experiment3_near_ood_ratio,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=62, covariance=full, reg_covar=1e-5",validation_best_f1,eval,Near-OOD-ratio-080pct,4122,1984,2138,0.8968480774163373,0.8950862226748008,0.3598790322580645,-1420.341064453125,0.8327153762268266,0.7801389456477319,0.8928905519176801,0.8928905519176801,0.2711693548387097,0.8139252789907812,0.8108605985394852,1446,538,229,1909,0.03551866579800844,0.23154537472873926,gmm,loaded,80,0.8,1710,428,2138,77
experiment3_near_ood_ratio,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=62, covariance=full, reg_covar=1e-5",validation_best_f1,eval,Near-OOD-ratio-090pct,4122,1984,2138,0.8848670561875737,0.8756646451397605,0.3714717741935484,-1420.341064453125,0.8258007898200965,0.7776859504132232,0.8802619270346118,0.8802619270346118,0.2711693548387097,0.8073750606501698,0.8045462860979511,1446,538,256,1882,0.03551866579800844,0.23154537472873926,gmm,loaded,90,0.9,1924,214,2138,77
experiment3_near_ood_ratio,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=62, covariance=full, reg_covar=1e-5",validation_best_f1,eval,Near-OOD-ratio-100pct,4122,1984,2138,0.8731444163221582,0.8457826240327708,0.38860887096774194,-1420.341064453125,0.82088565763384,0.775926697209496,0.8713751169317119,0.8713751169317119,0.2711693548387097,0.8027656477438136,0.8001028810465012,1446,538,275,1863,0.03551866579800844,0.23154537472873926,gmm,loaded,100,1.0,2138,0,2138,77
experiment3_near_ood_ratio,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.3, gamma=30",validation_best_f1,eval,Near-OOD-ratio-000pct,4122,1984,2138,0.9957269239038595,0.9932258914684688,0.012096774193548387,0.491537868976593,0.8936259143155695,0.8077068379297317,1.0,1.0,0.2565524193548387,0.8765162542455119,0.8717237903225806,1475,509,0,2138,0.007249541115015745,6.2543297088705,one_class_svm,loaded,0,0.0,0,2138,2138,77
experiment3_near_ood_ratio,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.3, gamma=30",validation_best_f1,eval,Near-OOD-ratio-010pct,4122,1984,2138,0.9797359229306858,0.9811943577671152,0.109375,0.491537868976593,0.8831223628691983,0.8043812451960031,0.9789522918615529,0.9789522918615529,0.2565524193548387,0.8655992236778263,0.8611999362533571,1475,509,45,2093,0.007249541115015745,6.2543297088705,one_class_svm,loaded,10,0.1,214,1924,2138,77
experiment3_near_ood_ratio,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.3, gamma=30",validation_best_f1,eval,Near-OOD-ratio-020pct,4122,1984,2138,0.9666751693623827,0.9703644244929945,0.18850806451612903,0.491537868976593,0.8769622401357658,0.8024068322981367,0.9667913938260057,0.9667913938260057,0.2565524193548387,0.8592916060164969,0.8551194872355834,1475,509,71,2067,0.007249541115015745,6.2543297088705,one_class_svm,loaded,20,0.2,428,1710,2138,77
experiment3_near_ood_ratio,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.3, gamma=30",validation_best_f1,eval,Near-OOD-ratio-030pct,4122,1984,2138,0.953816924545098,0.9590415153295687,0.2535282258064516,0.491537868976593,0.8695280802904122,0.8,0.9522918615528532,0.9522918615528532,0.2565524193548387,0.8517709849587579,0.8478697210990072,1475,509,102,2036,0.007249541115015745,6.2543297088705,one_class_svm,loaded,30,0.3,641,1497,2138,77
experiment3_near_ood_ratio,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.3, gamma=30",validation_best_f1,eval,Near-OOD-ratio-040pct,4122,1984,2138,0.9387530081625879,0.9451871739082192,0.3175403225806452,0.491537868976593,0.8602798708288483,0.7969684882329477,0.9345182413470533,0.9345182413470533,0.2565524193548387,0.8425521591460456,0.8389829109961073,1475,509,140,1998,0.007249541115015745,6.2543297088705,one_class_svm,loaded,40,0.4,855,1283,2138,77
experiment3_near_ood_ratio,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.3, gamma=30",validation_best_f1,eval,Near-OOD-ratio-050pct,4122,1984,2138,0.9259433277256406,0.9325071177218517,0.3659274193548387,0.491537868976593,0.8531195840554593,0.794592413236481,0.9209541627689429,0.9209541627689429,0.2565524193548387,0.8355167394468704,0.8322008717070521,1475,509,169,1969,0.007249541115015745,6.2543297088705,one_class_svm,loaded,50,0.5,1069,1069,2138,77
experiment3_near_ood_ratio,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.3, gamma=30",validation_best_f1,eval,Near-OOD-ratio-060pct,4122,1984,2138,0.9126475319864812,0.918377249088395,0.4017137096774194,0.491537868976593,0.8448614444686886,0.7918200408997955,0.9055191768007483,0.9055191768007483,0.2565524193548387,0.8275109170305677,0.8244833787229549,1475,509,202,1936,0.007249541115015745,6.2543297088705,one_class_svm,loaded,60,0.6,1283,855,2138,77
experiment3_near_ood_ratio,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.3, gamma=30",validation_best_f1,eval,Near-OOD-ratio-070pct,4122,1984,2138,0.8997046531277347,0.9028362269255122,0.41985887096774194,0.491537868976593,0.835715856608753,0.7887090078870901,0.8886810102899907,0.8886810102899907,0.2565524193548387,0.8187772925764192,0.816064295467576,1475,509,238,1900,0.007249541115015745,6.2543297088705,one_class_svm,loaded,70,0.7,1497,641,2138,77
experiment3_near_ood_ratio,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.3, gamma=30",validation_best_f1,eval,Near-OOD-ratio-080pct,4122,1984,2138,0.8861138169905549,0.8851610237770431,0.44002016129032256,0.491537868976593,0.8259037480594367,0.7853226486714466,0.8709073900841908,0.8709073900841908,0.2565524193548387,0.8095584667637069,0.807177485364676,1475,509,276,1862,0.007249541115015745,6.2543297088705,one_class_svm,loaded,80,0.8,1710,428,2138,77
experiment3_near_ood_ratio,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.3, gamma=30",validation_best_f1,eval,Near-OOD-ratio-090pct,4122,1984,2138,0.8731256742433388,0.8653904463374812,0.48235887096774194,0.491537868976593,0.8183035714285715,0.78266438941076,0.8573433115060805,0.8573433115060805,0.2565524193548387,0.8025230470645318,0.8003954460756209,1475,509,305,1833,0.007249541115015745,6.2543297088705,one_class_svm,loaded,90,0.9,1924,214,2138,77
experiment3_near_ood_ratio,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.3, gamma=30",validation_best_f1,eval,Near-OOD-ratio-100pct,4122,1984,2138,0.8598090146805877,0.8388998827967321,0.4954637096774194,0.491537868976593,0.8103370786516854,0.7798442906574394,0.843311506080449,0.843311506080449,0.2565524193548387,0.7952450266860748,0.7933795433628051,1475,509,335,1803,0.007249541115015745,6.2543297088705,one_class_svm,loaded,100,1.0,2138,0,2138,77
experiment3_near_ood_ratio,Distance/support/density,PCA reconstruction,reconstruction_mse,"n_components=256, threshold_percentile=95",validation_best_f1,eval,Near-OOD-ratio-000pct,4122,1984,2138,0.9985958764597604,0.9986576039662891,0.0045362903225806455,0.00011493370402604342,0.8317447967321533,0.7119547119547119,1.0,1.0,0.43598790322580644,0.7901504124211548,0.7820060483870968,1119,865,0,2138,0.0008368329145014286,0.004883166868239641,pca_reconstruction,loaded,0,0.0,0,2138,2138,77
experiment3_near_ood_ratio,Distance/support/density,PCA reconstruction,reconstruction_mse,"n_components=256, threshold_percentile=95",validation_best_f1,eval,Near-OOD-ratio-010pct,4122,1984,2138,0.9727534966353842,0.9810929202891487,0.17590725806451613,0.00011493370402604342,0.8200392927308447,0.7069783197831978,0.9761459307764265,0.9761459307764265,0.43598790322580644,0.7777777777777778,0.77007901377531,1119,865,51,2087,0.0008368329145014286,0.004883166868239641,pca_reconstruction,loaded,10,0.1,214,1924,2138,77
experiment3_near_ood_ratio,Distance/support/density,PCA reconstruction,reconstruction_mse,"n_components=256, threshold_percentile=95",validation_best_f1,eval,Near-OOD-ratio-020pct,4122,1984,2138,0.951023765427442,0.9648413622092069,0.3598790322580645,0.00011493370402604342,0.8135124456736468,0.7041723666210671,0.9630495790458372,0.9630495790458372,0.43598790322580644,0.7709849587578845,0.7635308379100154,1119,865,79,2059,0.0008368329145014286,0.004883166868239641,pca_reconstruction,loaded,20,0.2,428,1710,2138,77
experiment3_near_ood_ratio,Distance/support/density,PCA reconstruction,reconstruction_mse,"n_components=256, threshold_percentile=95",validation_best_f1,eval,Near-OOD-ratio-030pct,4122,1984,2138,0.9287711420079061,0.9473072799283011,0.4591733870967742,0.00011493370402604342,0.8047761194029851,0.7003810183581572,0.9457436856875585,0.9457436856875585,0.43598790322580644,0.7620087336244541,0.754877891230876,1119,865,116,2022,0.0008368329145014286,0.004883166868239641,pca_reconstruction,loaded,30,0.3,641,1497,2138,77
experiment3_near_ood_ratio,Distance/support/density,PCA reconstruction,reconstruction_mse,"n_components=256, threshold_percentile=95",validation_best_f1,eval,Near-OOD-ratio-040pct,4122,1984,2138,0.902552741860044,0.9259377015119631,0.5095766129032258,0.00011493370402604342,0.7934913619927682,0.6954225352112676,0.9237605238540693,0.9237605238540693,0.43598790322580644,0.7506065016982048,0.7438863103141313,1119,865,163,1975,0.0008368329145014286,0.004883166868239641,pca_reconstruction,loaded,40,0.4,855,1283,2138,77
experiment3_near_ood_ratio,Distance/support/density,PCA reconstruction,reconstruction_mse,"n_components=256, threshold_percentile=95",validation_best_f1,eval,Near-OOD-ratio-050pct,4122,1984,2138,0.8811162829294789,0.9066956544087938,0.5604838709677419,0.00011493370402604342,0.7851941747572816,0.6917320028510335,0.9078578110383536,0.9078578110383536,0.43598790322580644,0.74235807860262,0.7359349539062736,1119,865,197,1941,0.0008368329145014286,0.004883166868239641,pca_reconstruction,loaded,50,0.5,1069,1069,2138,77
experiment3_near_ood_ratio,Distance/support/density,PCA reconstruction,reconstruction_mse,"n_components=256, threshold_percentile=95",validation_best_f1,eval,Near-OOD-ratio-060pct,4122,1984,2138,0.8590543807900057,0.8852305788569257,0.6048387096774194,0.00011493370402604342,0.776034236804565,0.6876128566269412,0.8905519176800748,0.8905519176800748,0.43598790322580644,0.7333818534691897,0.7272820072271342,1119,865,234,1904,0.0008368329145014286,0.004883166868239641,pca_reconstruction,loaded,60,0.6,1283,855,2138,77
experiment3_near_ood_ratio,Distance/support/density,PCA reconstruction,reconstruction_mse,"n_components=256, threshold_percentile=95",validation_best_f1,eval,Near-OOD-ratio-070pct,4122,1984,2138,0.8357453642234225,0.8608990896990167,0.6401209677419355,0.00011493370402604342,0.7652138157894737,0.6826852531181218,0.8704396632366698,0.8704396632366698,0.43598790322580644,0.7229500242600679,0.7172258800054316,1119,865,277,1861,0.0008368329145014286,0.004883166868239641,pca_reconstruction,loaded,70,0.7,1497,641,2138,77
experiment3_near_ood_ratio,Distance/support/density,PCA reconstruction,reconstruction_mse,"n_components=256, threshold_percentile=95",validation_best_f1,eval,Near-OOD-ratio-080pct,4122,1984,2138,0.8129592398684329,0.833587158073245,0.6703629032258065,0.00011493370402604342,0.7549751243781094,0.6779597915115413,0.8517305893358279,0.8517305893358279,0.43598790322580644,0.7132459970887919,0.7078713430550108,1119,865,317,1821,0.0008368329145014286,0.004883166868239641,pca_reconstruction,loaded,80,0.8,1710,428,2138,77
experiment3_near_ood_ratio,Distance/support/density,PCA reconstruction,reconstruction_mse,"n_components=256, threshold_percentile=95",validation_best_f1,eval,Near-OOD-ratio-090pct,4122,1984,2138,0.7910727352967802,0.8021940900267929,0.686491935483871,0.00011493370402604342,0.7458759657548549,0.6737080347038853,0.8353601496725912,0.8353601496725912,0.43598790322580644,0.7047549733139252,0.6996861232233924,1119,865,352,1786,0.0008368329145014286,0.004883166868239641,pca_reconstruction,loaded,90,0.9,1924,214,2138,77
experiment3_near_ood_ratio,Distance/support/density,PCA reconstruction,reconstruction_mse,"n_components=256, threshold_percentile=95",validation_best_f1,eval,Near-OOD-ratio-100pct,4122,1984,2138,0.7679714139684359,0.7552454076912949,0.7217741935483871,0.00011493370402604342,0.735578947368421,0.6688361408882083,0.8171188026192704,0.8171188026192704,0.43598790322580644,0.6952935468219311,0.690565449696732,1119,865,391,1747,0.0008368329145014286,0.004883166868239641,pca_reconstruction,loaded,100,1.0,2138,0,2138,77
experiment3_near_ood_ratio,Anomaly detection,Isolation Forest,negative_decision_function,"n_estimators=200, contamination=auto",validation_best_f1,eval,Near-OOD-ratio-000pct,4122,1984,2138,0.8805533133166361,0.8763002201597039,0.4369959677419355,-0.031851526349782944,0.765045045045045,0.6222157092614302,0.9929840972871843,0.9929840972871843,0.6496975806451613,0.6836487142163998,0.6716432583210115,695,1289,15,2123,0.006823000032454729,0.08921991707757115,isolation_forest,loaded,0,0.0,0,2138,2138,77
experiment3_near_ood_ratio,Anomaly detection,Isolation Forest,negative_decision_function,"n_estimators=200, contamination=auto",validation_best_f1,eval,Near-OOD-ratio-010pct,4122,1984,2138,0.8537735938018649,0.8558598048181214,0.5307459677419355,-0.031851526349782944,0.7563055706768281,0.6178476134005336,0.9747427502338635,0.9747427502338635,0.6496975806451613,0.6741872877244056,0.6625225847943511,695,1289,54,2084,0.006823000032454729,0.08921991707757115,isolation_forest,loaded,10,0.1,214,1924,2138,77
experiment3_near_ood_ratio,Anomaly detection,Isolation Forest,negative_decision_function,"n_estimators=200, contamination=auto",validation_best_f1,eval,Near-OOD-ratio-020pct,4122,1984,2138,0.8290375860013881,0.8359135518344163,0.6184475806451613,-0.031851526349782944,0.7481278538812786,0.6137249026071322,0.9579045837231057,0.9579045837231057,0.6496975806451613,0.6654536632702571,0.6541035015389722,695,1289,90,2048,0.006823000032454729,0.08921991707757115,isolation_forest,loaded,20,0.2,428,1710,2138,77
experiment3_near_ood_ratio,Anomaly detection,Isolation Forest,negative_decision_function,"n_estimators=200, contamination=auto",validation_best_f1,eval,Near-OOD-ratio-030pct,4122,1984,2138,0.8006210582697124,0.8127984948481344,0.6875,-0.031851526349782944,0.7389144434222631,0.6090385198665453,0.9391955098222639,0.9391955098222639,0.6496975806451613,0.6557496360989811,0.6447489645885512,695,1289,130,2008,0.006823000032454729,0.08921991707757115,isolation_forest,loaded,30,0.3,641,1497,2138,77
experiment3_near_ood_ratio,Anomaly detection,Isolation Forest,negative_decision_function,"n_estimators=200, contamination=auto",validation_best_f1,eval,Near-OOD-ratio-040pct,4122,1984,2138,0.7724407514559883,0.7899533019843318,0.7505040322580645,-0.031851526349782944,0.7279138827023014,0.6033846153846154,0.9172123479887746,0.9172123479887746,0.6496975806451613,0.6443474041727317,0.6337573836718067,695,1289,177,1961,0.006823000032454729,0.08921991707757115,isolation_forest,loaded,40,0.4,855,1283,2138,77
experiment3_near_ood_ratio,Anomaly detection,Isolation Forest,negative_decision_function,"n_estimators=200, contamination=auto",validation_best_f1,eval,Near-OOD-ratio-050pct,4122,1984,2138,0.7442140020066991,0.7661244452113908,0.7832661290322581,-0.031851526349782944,0.7162389960666792,0.5973133395813808,0.8942937324602432,0.8942937324602432,0.6496975806451613,0.6324599708879185,0.6222980759075409,695,1289,226,1912,0.006823000032454729,0.08921991707757115,isolation_forest,loaded,50,0.5,1069,1069,2138,77
experiment3_near_ood_ratio,Anomaly detection,Isolation Forest,negative_decision_function,"n_estimators=200, contamination=auto",validation_best_f1,eval,Near-OOD-ratio-060pct,4122,1984,2138,0.7216157699387429,0.7446830328702458,0.7938508064516129,-0.031851526349782944,0.7084982099114377,0.5932470810981382,0.8793264733395697,0.8793264733395697,0.6496975806451613,0.6246967491508976,0.6148144463472042,695,1289,258,1880,0.006823000032454729,0.08921991707757115,isolation_forest,loaded,60,0.6,1283,855,2138,77
experiment3_near_ood_ratio,Anomaly detection,Isolation Forest,negative_decision_function,"n_estimators=200, contamination=auto",validation_best_f1,eval,Near-OOD-ratio-070pct,4122,1984,2138,0.6937855510124024,0.7169628378370325,0.8119959677419355,-0.031851526349782944,0.6986899563318777,0.5880472994566954,0.8606173994387278,0.8606173994387278,0.6496975806451613,0.6149927219796215,0.6054599093967833,695,1289,298,1840,0.006823000032454729,0.08921991707757115,isolation_forest,loaded,70,0.7,1497,641,2138,77
experiment3_near_ood_ratio,Anomaly detection,Isolation Forest,negative_decision_function,"n_estimators=200, contamination=auto",validation_best_f1,eval,Near-OOD-ratio-080pct,4122,1984,2138,0.6710281880865446,0.6938422654089549,0.8190524193548387,-0.031851526349782944,0.6897342764289811,0.5832525056579373,0.8437792329279701,0.8437792329279701,0.6496975806451613,0.606259097525473,0.5970408261414044,695,1289,334,1804,0.006823000032454729,0.08921991707757115,isolation_forest,loaded,80,0.8,1710,428,2138,77
experiment3_near_ood_ratio,Anomaly detection,Isolation Forest,negative_decision_function,"n_estimators=200, contamination=auto",validation_best_f1,eval,Near-OOD-ratio-090pct,4122,1984,2138,0.6459354914149491,0.6648056445339213,0.827116935483871,-0.031851526349782944,0.6821765045183619,0.5791707476330396,0.8297474275023387,0.8297474275023387,0.6496975806451613,0.598981077147016,0.5900249234285887,695,1289,364,1774,0.006823000032454729,0.08921991707757115,isolation_forest,loaded,90,0.9,1924,214,2138,77
experiment3_near_ood_ratio,Anomaly detection,Isolation Forest,negative_decision_function,"n_estimators=200, contamination=auto",validation_best_f1,eval,Near-OOD-ratio-100pct,4122,1984,2138,0.6176575843417121,0.6282351051064061,0.8452620967741935,-0.031851526349782944,0.6727343144848954,0.5740251156642432,0.8124415341440598,0.8124415341440598,0.6496975806451613,0.5900048520135857,0.5813719767494493,695,1289,401,1737,0.006823000032454729,0.08921991707757115,isolation_forest,loaded,100,1.0,2138,0,2138,77
experiment3_near_ood_ratio,Anomaly detection,Local Outlier Factor,negative_score_samples,"n_neighbors=20, novelty=True",validation_best_f1,eval,Near-OOD-ratio-000pct,4122,1984,2138,0.9917060996861703,0.9887824449720659,0.029233870967741934,1.1408424377441406,0.8482443959531839,0.7364795039614193,1.0,1.0,0.3855846774193548,0.8144104803493449,0.8072076612903225,1219,765,0,2138,0.0055976249277591705,0.3486842499114573,lof,loaded,0,0.0,0,2138,2138,77
experiment3_near_ood_ratio,Anomaly detection,Local Outlier Factor,negative_score_samples,"n_neighbors=20, novelty=True",validation_best_f1,eval,Near-OOD-ratio-010pct,4122,1984,2138,0.9718548198497239,0.9741067544204883,0.15977822580645162,1.1408424377441406,0.8404234072298782,0.7333565702335308,0.9840972871842844,0.9840972871842844,0.3855846774193548,0.8061620572537603,0.7992563048824648,1219,765,34,2104,0.0055976249277591705,0.3486842499114573,lof,loaded,10,0.1,214,1924,2138,77
experiment3_near_ood_ratio,Anomaly detection,Local Outlier Factor,negative_score_samples,"n_neighbors=20, novelty=True",validation_best_f1,eval,Near-OOD-ratio-020pct,4122,1984,2138,0.9544336450254985,0.9597098346698473,0.27419354838709675,1.1408424377441406,0.8353059177532598,0.7312961011591148,0.9738072965388214,0.9738072965388214,0.3855846774193548,0.8008248423095584,0.7941113095597332,1219,765,56,2082,0.0055976249277591705,0.3486842499114573,lof,loaded,20,0.2,428,1710,2138,77
experiment3_near_ood_ratio,Anomaly detection,Local Outlier Factor,negative_score_samples,"n_neighbors=20, novelty=True",validation_best_f1,eval,Near-OOD-ratio-030pct,4122,1984,2138,0.936646704977519,0.9441420382525162,0.3442540322580645,1.1408424377441406,0.8291994353700343,0.7288195675292449,0.961646398503274,0.961646398503274,0.3855846774193548,0.794517224648229,0.7880308605419596,1219,765,82,2056,0.0055976249277591705,0.3486842499114573,lof,loaded,30,0.3,641,1497,2138,77
experiment3_near_ood_ratio,Anomaly detection,Local Outlier Factor,negative_score_samples,"n_neighbors=20, novelty=True",validation_best_f1,eval,Near-OOD-ratio-040pct,4122,1984,2138,0.9157161643003712,0.9255756641982074,0.4128024193548387,1.1408424377441406,0.8201585043690307,0.7251167804527489,0.9438727782974743,0.9438727782974743,0.3855846774193548,0.7852983988355168,0.7791440504390597,1219,765,120,2018,0.0055976249277591705,0.3486842499114573,lof,loaded,40,0.4,855,1283,2138,77
experiment3_near_ood_ratio,Anomaly detection,Local Outlier Factor,negative_score_samples,"n_neighbors=20, novelty=True",validation_best_f1,eval,Near-OOD-ratio-050pct,4122,1984,2138,0.8989701758124868,0.9085986910004047,0.4440524193548387,1.1408424377441406,0.8148601755460299,0.7229264759145237,0.9335827876520112,0.9335827876520112,0.3855846774193548,0.7799611838913149,0.7739990551163282,1219,765,142,1996,0.0055976249277591705,0.3486842499114573,lof,loaded,50,0.5,1069,1069,2138,77
experiment3_near_ood_ratio,Anomaly detection,Local Outlier Factor,negative_score_samples,"n_neighbors=20, novelty=True",validation_best_f1,eval,Near-OOD-ratio-060pct,4122,1984,2138,0.8803820413636501,0.8887694440844965,0.46774193548387094,1.1408424377441406,0.8087812884694296,0.7203947368421053,0.921889616463985,0.921889616463985,0.3855846774193548,0.7738961669092673,0.7681524695223151,1219,765,167,1971,0.0055976249277591705,0.3486842499114573,lof,loaded,60,0.6,1283,855,2138,77
experiment3_near_ood_ratio,Anomaly detection,Local Outlier Factor,negative_score_samples,"n_neighbors=20, novelty=True",validation_best_f1,eval,Near-OOD-ratio-070pct,4122,1984,2138,0.8634865877440479,0.8678950896241945,0.4954637096774194,1.1408424377441406,0.8028865979381443,0.7179203539823009,0.9106641721234799,0.9106641721234799,0.3855846774193548,0.7680737506065017,0.7625397473520625,1219,765,191,1947,0.0055976249277591705,0.3486842499114573,lof,loaded,70,0.7,1497,641,2138,77
experiment3_near_ood_ratio,Anomaly detection,Local Outlier Factor,negative_score_samples,"n_neighbors=20, novelty=True",validation_best_f1,eval,Near-OOD-ratio-080pct,4122,1984,2138,0.8452534919203958,0.843600471978718,0.5201612903225806,1.1408424377441406,0.7946854888935022,0.7144456886898096,0.8952291861552854,0.8952291861552854,0.3855846774193548,0.760067928190199,0.7548222543679652,1219,765,224,1914,0.0055976249277591705,0.3486842499114573,lof,loaded,80,0.8,1710,428,2138,77
experiment3_near_ood_ratio,Anomaly detection,Local Outlier Factor,negative_score_samples,"n_neighbors=20, novelty=True",validation_best_f1,eval,Near-OOD-ratio-090pct,4122,1984,2138,0.8289620283125623,0.817244390595072,0.5337701612903226,1.1408424377441406,0.7896602042943507,0.7122978563369687,0.8858746492048644,0.8858746492048644,0.3855846774193548,0.755215914604561,0.7501449858927547,1219,765,244,1894,0.0055976249277591705,0.3486842499114573,lof,loaded,90,0.9,1924,214,2138,77
