experiment,family,model,score,hyperparameters,threshold_source,data_split,metric_split,n_samples,n_id,n_ood,auroc,aupr,fpr95,threshold,f1,precision,recall,tpr,fpr,accuracy,balanced_accuracy,tn,fp,fn,tp,fit_seconds,model_key,validation_selection_metric,validation_selection_group,validation_selected_model_key,validation_selected_hyperparameters,validation_selected_score,validation_selection_rank,is_validation_selected,score_seconds
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=1.0",validation_id95,eval,Near-OOD,4122,1984,2138,0.6658751772835632,0.7082529043577119,0.9284274193548387,1.9147635698318481,0.4320388349514563,0.8351206434316354,0.2913938260056127,0.2913938260056127,0.061995967741935484,0.6026200873362445,0.6146989291318385,1861,123,1515,623,1.9750753338448703,ocsvm_nu0_2_gamma1_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_id95,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.8855402372555307,29,False,2.071677833329886
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=1.0",validation_id95,eval,Far-OOD,6685,1984,4701,0.9969927469104035,0.9985531788125999,0.007560483870967742,1.9147635698318481,0.9846348137234266,0.9743803374297021,0.9951074239523505,0.9951074239523505,0.061995967741935484,0.9781600598354525,0.9665557281052075,1861,123,23,4678,1.9750753338448703,ocsvm_nu0_2_gamma1_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_id95,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.8855402372555307,29,False,2.071677833329886
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=1.0",validation_best_f1,validation,Overall,2209,496,1713,0.8923271754891438,0.9715284515580432,0.7963709677419355,-0.10013104230165482,0.8902328394315089,0.9234629861982434,0.8593111500291886,0.8593111500291886,0.24596774193548387,0.8356722498868266,0.8066717040468523,374,122,241,1472,1.9750753338448703,ocsvm_nu0_2_gamma1_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_best_f1,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.9416859122401847,26,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=1.0",validation_best_f1,validation,Near-OOD,1029,496,533,0.6588505416691883,0.7149899670412146,0.8991935483870968,-0.10013104230165482,0.6181434599156118,0.7060240963855422,0.549718574108818,0.549718574108818,0.24596774193548387,0.6482021379980564,0.6518754160866671,374,122,240,293,1.9750753338448703,ocsvm_nu0_2_gamma1_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_best_f1,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.9416859122401847,26,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=1.0",validation_best_f1,validation,Far-OOD,1676,496,1180,0.9977873838162931,0.9991215001089009,0.008064516129032258,-0.10013104230165482,0.9504232164449818,0.9062259800153728,0.9991525423728813,0.9991525423728813,0.24596774193548387,0.9266109785202864,0.8765924002186987,374,122,1,1179,1.9750753338448703,ocsvm_nu0_2_gamma1_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_best_f1,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.9416859122401847,26,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=1.0",validation_best_f1,eval,Overall,8823,1984,6839,0.8934791683371932,0.9713887718725909,0.7842741935483871,-0.10013104230165482,0.8890058655436908,0.9151571450688961,0.8643076473168592,0.8643076473168592,0.2762096774193548,0.8327099625977559,0.7940489849487522,1436,548,928,5911,1.9750753338448703,ocsvm_nu0_2_gamma1_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_best_f1,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.9416859122401847,26,False,2.071677833329886
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=1.0",validation_best_f1,eval,Near-OOD,4122,1984,2138,0.6658751772835632,0.7082529043577119,0.9284274193548387,-0.10013104230165482,0.6232701178882625,0.6893424036281179,0.568755846585594,0.568755846585594,0.2762096774193548,0.6433770014556041,0.6462730845831195,1436,548,922,1216,1.9750753338448703,ocsvm_nu0_2_gamma1_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_best_f1,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.9416859122401847,26,False,2.071677833329886
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=1.0",validation_best_f1,eval,Far-OOD,6685,1984,4701,0.9969927469104035,0.9985531788125999,0.007560483870967742,-0.10013104230165482,0.9442880128720836,0.8954796872019836,0.9987236758136566,0.9987236758136566,0.2762096774193548,0.9171278982797307,0.8612569991971508,1436,548,6,4695,1.9750753338448703,ocsvm_nu0_2_gamma1_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_best_f1,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.9416859122401847,26,False,2.071677833329886
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=5.0",train_id95,validation,Overall,2209,496,1713,0.9426939155979888,0.9839787523911554,0.32661290322580644,1.6828335523605347,0.897307451471509,0.9675894665766374,0.8365440747227088,0.8365440747227088,0.0967741935483871,0.8515165233137166,0.8698849405871608,448,48,280,1433,1.95572245772928,ocsvm_nu0_2_gamma5_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | train_id95,ocsvm_nu0_5_gamma30_0,"kernel=rbf, nu=0.5, gamma=30.0",0.9403973509933775,19,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=5.0",train_id95,validation,Near-OOD,1029,496,533,0.8194486473400715,0.8195296023102834,0.7258064516129032,1.6828335523605347,0.6083832335329341,0.8410596026490066,0.47654784240150094,0.47654784240150094,0.0967741935483871,0.6822157434402333,0.6898868244265569,448,48,279,254,1.95572245772928,ocsvm_nu0_2_gamma5_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | train_id95,ocsvm_nu0_5_gamma30_0,"kernel=rbf, nu=0.5, gamma=30.0",0.9403973509933775,19,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=5.0",train_id95,validation,Far-OOD,1676,496,1180,0.9983631765992345,0.9992899379888888,0.008064516129032258,1.6828335523605347,0.9796427087660988,0.960880195599022,0.9991525423728813,0.9991525423728813,0.0967741935483871,0.970763723150358,0.9511891744122472,448,48,1,1179,1.95572245772928,ocsvm_nu0_2_gamma5_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | train_id95,ocsvm_nu0_5_gamma30_0,"kernel=rbf, nu=0.5, gamma=30.0",0.9403973509933775,19,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=5.0",train_id95,eval,Overall,8823,1984,6839,0.9406315740133674,0.9831015907598544,0.36189516129032256,1.6828335523605347,0.8977166093212386,0.9648680450495881,0.8393039918116684,0.8393039918116684,0.10534274193548387,0.851751105066304,0.8669806249380922,1775,209,1099,5740,1.95572245772928,ocsvm_nu0_2_gamma5_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | train_id95,ocsvm_nu0_5_gamma30_0,"kernel=rbf, nu=0.5, gamma=30.0",0.9403973509933775,19,False,2.376930166967213
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=5.0",train_id95,eval,Near-OOD,4122,1984,2138,0.8150371352484989,0.8067578926624842,0.6910282258064516,1.6828335523605347,0.6157475670893542,0.8332003192338387,0.4883068288119738,0.4883068288119738,0.10534274193548387,0.6838913148956817,0.6914820434382449,1775,209,1094,1044,1.95572245772928,ocsvm_nu0_2_gamma5_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | train_id95,ocsvm_nu0_5_gamma30_0,"kernel=rbf, nu=0.5, gamma=30.0",0.9403973509933775,19,False,2.376930166967213
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=5.0",train_id95,eval,Far-OOD,6685,1984,4701,0.9977515293588871,0.9989388443502931,0.010584677419354838,1.6828335523605347,0.9777222569227566,0.9573904179408766,0.9989363965113806,0.9989363965113806,0.10534274193548387,0.9679880329094989,0.9467968272879483,1775,209,5,4696,1.95572245772928,ocsvm_nu0_2_gamma5_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | train_id95,ocsvm_nu0_5_gamma30_0,"kernel=rbf, nu=0.5, gamma=30.0",0.9403973509933775,19,False,2.376930166967213
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=5.0",validation_id95,validation,Overall,2209,496,1713,0.9426939155979888,0.9839787523911554,0.32661290322580644,3.359131097793579,0.8710620331276389,0.9816983894582724,0.7828371278458844,0.7828371278458844,0.05040322580645161,0.8202806699864192,0.8662169510197164,471,25,372,1341,1.95572245772928,ocsvm_nu0_2_gamma5_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_id95,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.8855402372555307,23,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=5.0",validation_id95,validation,Near-OOD,1029,496,533,0.8194486473400715,0.8195296023102834,0.7258064516129032,3.359131097793579,0.45643153526970953,0.868421052631579,0.30956848030018763,0.30956848030018763,0.05040322580645161,0.6180758017492711,0.629582627246868,471,25,368,165,1.95572245772928,ocsvm_nu0_2_gamma5_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_id95,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.8855402372555307,23,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=5.0",validation_id95,validation,Far-OOD,1676,496,1180,0.9983631765992345,0.9992899379888888,0.008064516129032258,3.359131097793579,0.9878202435951281,0.9791840133222315,0.9966101694915255,0.9966101694915255,0.05040322580645161,0.9826968973747017,0.9731034718425369,471,25,4,1176,1.95572245772928,ocsvm_nu0_2_gamma5_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_id95,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.8855402372555307,23,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=5.0",validation_id95,eval,Overall,8823,1984,6839,0.9406315740133674,0.9831015907598544,0.36189516129032256,3.359131097793579,0.8745136186770428,0.9812625068219029,0.7887117999707559,0.7887117999707559,0.051915322580645164,0.8245494729683781,0.8683982386950554,1881,103,1445,5394,1.95572245772928,ocsvm_nu0_2_gamma5_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_id95,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.8855402372555307,23,False,2.376930166967213
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=5.0",validation_id95,eval,Near-OOD,4122,1984,2138,0.8150371352484989,0.8067578926624842,0.6910282258064516,3.359131097793579,0.4822214696918388,0.8736196319018404,0.333021515434986,0.333021515434986,0.051915322580645164,0.6290635613779718,0.6405530964271704,1881,103,1426,712,1.95572245772928,ocsvm_nu0_2_gamma5_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_id95,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.8855402372555307,23,False,2.376930166967213
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=5.0",validation_id95,eval,Far-OOD,6685,1984,4701,0.9977515293588871,0.9989388443502931,0.010584677419354838,3.359131097793579,0.9871389415981446,0.9784743991640543,0.9959583067432461,0.9959583067432461,0.051915322580645164,0.9817501869857891,0.9720214920813005,1881,103,19,4682,1.95572245772928,ocsvm_nu0_2_gamma5_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_id95,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.8855402372555307,23,False,2.376930166967213
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=5.0",validation_best_f1,validation,Overall,2209,496,1713,0.9426939155979888,0.9839787523911554,0.32661290322580644,-0.14092494547367096,0.9324090121317158,0.9228130360205832,0.9422066549912435,0.9422066549912435,0.2721774193548387,0.8940697148030783,0.8350146178182023,361,135,99,1614,1.95572245772928,ocsvm_nu0_2_gamma5_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_best_f1,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.9416859122401847,16,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=5.0",validation_best_f1,validation,Near-OOD,1029,496,533,0.8194486473400715,0.8195296023102834,0.7258064516129032,-0.14092494547367096,0.7876588021778584,0.7627416520210897,0.8142589118198874,0.8142589118198874,0.2721774193548387,0.7725947521865889,0.7710407462325244,361,135,99,434,1.95572245772928,ocsvm_nu0_2_gamma5_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_best_f1,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.9416859122401847,16,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=5.0",validation_best_f1,validation,Far-OOD,1676,496,1180,0.9983631765992345,0.9992899379888888,0.008064516129032258,-0.14092494547367096,0.9458917835671342,0.8973384030418251,1.0,1.0,0.2721774193548387,0.9194510739856802,0.8639112903225806,361,135,0,1180,1.95572245772928,ocsvm_nu0_2_gamma5_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_best_f1,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.9416859122401847,16,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=5.0",validation_best_f1,eval,Overall,8823,1984,6839,0.9406315740133674,0.9831015907598544,0.36189516129032256,-0.14092494547367096,0.9257742329525042,0.9101441085052274,0.9419505775698201,0.9419505775698201,0.32056451612903225,0.8829196418451773,0.8106930307203939,1348,636,397,6442,1.95572245772928,ocsvm_nu0_2_gamma5_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_best_f1,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.9416859122401847,16,False,2.376930166967213
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=5.0",validation_best_f1,eval,Near-OOD,4122,1984,2138,0.8150371352484989,0.8067578926624842,0.6910282258064516,-0.14092494547367096,0.7712070874861573,0.7324358435002104,0.8143124415341441,0.8143124415341441,0.32056451612903225,0.7493934983017952,0.7468739627025559,1348,636,397,1741,1.95572245772928,ocsvm_nu0_2_gamma5_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_best_f1,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.9416859122401847,16,False,2.376930166967213
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=5.0",validation_best_f1,eval,Far-OOD,6685,1984,4701,0.9977515293588871,0.9989388443502931,0.010584677419354838,-0.14092494547367096,0.9366407650926479,0.880831928049466,1.0,1.0,0.32056451612903225,0.9048616305160808,0.8397177419354839,1348,636,0,4701,1.95572245772928,ocsvm_nu0_2_gamma5_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_best_f1,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.9416859122401847,16,False,2.376930166967213
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=10.0",train_id95,validation,Overall,2209,496,1713,0.9507666704329322,0.9859887239461484,0.26411290322580644,0.5508673191070557,0.9243697478991597,0.9512044471896233,0.8990075890251021,0.8990075890251021,0.1592741935483871,0.885921231326392,0.8698666977383576,417,79,173,1540,2.2835992500185966,ocsvm_nu0_2_gamma10_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | train_id95,ocsvm_nu0_5_gamma30_0,"kernel=rbf, nu=0.5, gamma=30.0",0.9403973509933775,10,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=10.0",train_id95,validation,Near-OOD,1029,496,533,0.8450871512437207,0.8406832354167626,0.6290322580645161,0.5508673191070557,0.7407407407407407,0.8200455580865603,0.6754221388367729,0.6754221388367729,0.1592741935483871,0.7551020408163265,0.758073972644193,417,79,173,360,2.2835992500185966,ocsvm_nu0_2_gamma10_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | train_id95,ocsvm_nu0_5_gamma30_0,"kernel=rbf, nu=0.5, gamma=30.0",0.9403973509933775,10,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=10.0",train_id95,validation,Far-OOD,1676,496,1180,0.9985015718972114,0.9993616980777393,0.012096774193548387,0.5508673191070557,0.967609676096761,0.937251787132645,1.0,1.0,0.1592741935483871,0.9528639618138425,0.9203629032258065,417,79,0,1180,2.2835992500185966,ocsvm_nu0_2_gamma10_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | train_id95,ocsvm_nu0_5_gamma30_0,"kernel=rbf, nu=0.5, gamma=30.0",0.9403973509933775,10,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=10.0",train_id95,eval,Overall,8823,1984,6839,0.9483789234773052,0.9849667976419395,0.2963709677419355,0.5508673191070557,0.9235955056179775,0.9468591614191368,0.9014475800555637,0.9014475800555637,0.1743951612903226,0.884393063583815,0.8635262093826206,1638,346,674,6165,2.2835992500185966,ocsvm_nu0_2_gamma10_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | train_id95,ocsvm_nu0_5_gamma30_0,"kernel=rbf, nu=0.5, gamma=30.0",0.9403973509933775,10,False,3.0134753747843206
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=10.0",train_id95,eval,Near-OOD,4122,1984,2138,0.8403356411629801,0.8239726161104437,0.5453629032258065,0.5508673191070557,0.7416413373860182,0.8088397790055248,0.6847521047708138,0.6847521047708138,0.1743951612903226,0.75254730713246,0.7551784717402457,1638,346,674,1464,2.2835992500185966,ocsvm_nu0_2_gamma10_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | train_id95,ocsvm_nu0_5_gamma30_0,"kernel=rbf, nu=0.5, gamma=30.0",0.9403973509933775,10,False,3.0134753747843206
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=10.0",train_id95,eval,Far-OOD,6685,1984,4701,0.9975166681248328,0.998813447917463,0.011088709677419355,0.5508673191070557,0.9645055395978662,0.9314444224291658,1.0,1.0,0.1743951612903226,0.9482423335826478,0.9128024193548387,1638,346,0,4701,2.2835992500185966,ocsvm_nu0_2_gamma10_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | train_id95,ocsvm_nu0_5_gamma30_0,"kernel=rbf, nu=0.5, gamma=30.0",0.9403973509933775,10,False,3.0134753747843206
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=10.0",validation_id95,validation,Overall,2209,496,1713,0.9507666704329322,0.9859887239461484,0.26411290322580644,1.6931462287902832,0.8794326241134752,0.9820014398848093,0.7962638645650905,0.7962638645650905,0.05040322580645161,0.8306926210955183,0.8729303193793194,471,25,349,1364,2.2835992500185966,ocsvm_nu0_2_gamma10_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_id95,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.8855402372555307,12,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=10.0",validation_id95,validation,Near-OOD,1029,496,533,0.8450871512437207,0.8406832354167626,0.6290322580645161,1.6931462287902832,0.5040214477211796,0.8826291079812206,0.3527204502814259,0.3527204502814259,0.05040322580645161,0.640427599611273,0.6511586122374872,471,25,345,188,2.2835992500185966,ocsvm_nu0_2_gamma10_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_id95,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.8855402372555307,12,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=10.0",validation_id95,validation,Far-OOD,1676,496,1180,0.9985015718972114,0.9993616980777393,0.012096774193548387,1.6931462287902832,0.9878202435951281,0.9791840133222315,0.9966101694915255,0.9966101694915255,0.05040322580645161,0.9826968973747017,0.9731034718425369,471,25,4,1176,2.2835992500185966,ocsvm_nu0_2_gamma10_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_id95,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.8855402372555307,12,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=10.0",validation_id95,eval,Overall,8823,1984,6839,0.9483789234773052,0.9849667976419395,0.2963709677419355,1.6931462287902832,0.8795938104448743,0.9798886694200036,0.7979236730516157,0.7979236730516157,0.056451612903225805,0.8306698401904115,0.870736030074195,1872,112,1382,5457,2.2835992500185966,ocsvm_nu0_2_gamma10_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_id95,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.8855402372555307,12,False,3.0134753747843206
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=10.0",validation_id95,eval,Near-OOD,4122,1984,2138,0.8403356411629801,0.8239726161104437,0.5453629032258065,1.6931462287902832,0.5128883013879709,0.8738738738738738,0.362956033676333,0.362956033676333,0.056451612903225805,0.6424065987384765,0.6532522103865537,1872,112,1362,776,2.2835992500185966,ocsvm_nu0_2_gamma10_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_id95,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.8855402372555307,12,False,3.0134753747843206
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=10.0",validation_id95,eval,Far-OOD,6685,1984,4701,0.9975166681248328,0.998813447917463,0.011088709677419355,1.6931462287902832,0.9860964819886244,0.9766325891925725,0.9957455860455222,0.9957455860455222,0.056451612903225805,0.9802543006731489,0.9696469865711482,1872,112,20,4681,2.2835992500185966,ocsvm_nu0_2_gamma10_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_id95,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.8855402372555307,12,False,3.0134753747843206
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=10.0",validation_best_f1,validation,Overall,2209,496,1713,0.9507666704329322,0.9859887239461484,0.26411290322580644,0.02918264828622341,0.9390804597701149,0.9247311827956989,0.9538820782253357,0.9538820782253357,0.26814516129032256,0.9040289723856949,0.8428684584675066,363,133,79,1634,2.2835992500185966,ocsvm_nu0_2_gamma10_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_best_f1,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.9416859122401847,8,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=10.0",validation_best_f1,validation,Near-OOD,1029,496,533,0.8450871512437207,0.8406832354167626,0.6290322580645161,0.02918264828622341,0.8107142857142857,0.7734241908006815,0.851782363977486,0.851782363977486,0.26814516129032256,0.793974732750243,0.7918186013435817,363,133,79,454,2.2835992500185966,ocsvm_nu0_2_gamma10_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_best_f1,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.9416859122401847,8,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=10.0",validation_best_f1,validation,Far-OOD,1676,496,1180,0.9985015718972114,0.9993616980777393,0.012096774193548387,0.02918264828622341,0.9466506217408744,0.8987052551408987,1.0,1.0,0.26814516129032256,0.9206443914081146,0.8659274193548387,363,133,0,1180,2.2835992500185966,ocsvm_nu0_2_gamma10_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_best_f1,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.9416859122401847,8,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=10.0",validation_best_f1,eval,Overall,8823,1984,6839,0.9483789234773052,0.9849667976419395,0.2963709677419355,0.02918264828622341,0.9322276236774378,0.912015666526787,0.9533557537651703,0.9533557537651703,0.3170362903225806,0.8925535532131927,0.8181597317212949,1355,629,319,6520,2.2835992500185966,ocsvm_nu0_2_gamma10_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_best_f1,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.9416859122401847,8,False,3.0134753747843206
experiment2_hyperparameter_sensitivity,Distance/support/density,One-Class SVM,negative_decision_function,"kernel=rbf, nu=0.2, gamma=10.0",validation_best_f1,eval,Near-OOD,4122,1984,2138,0.8403356411629801,0.8239726161104437,0.5453629032258065,0.02918264828622341,0.7932839075447012,0.7430555555555556,0.8507951356407858,0.8507951356407858,0.3170362903225806,0.7700145560407569,0.7668794226591026,1355,629,319,1819,2.2835992500185966,ocsvm_nu0_2_gamma10_0,f1,Distance/support/density | One-Class SVM | negative_decision_function | validation_best_f1,ocsvm_nu0_05_gamma30_0,"kernel=rbf, nu=0.05, gamma=30.0",0.9416859122401847,8,False,3.0134753747843206
